case_id,int_mode,prepost_status,sample_type,trans_id,trans_contact,trans_therm,trans_military,trans_bathroom,trans_sports_pre,trans_sports_post,trans_sports_prepost,trans_discrim,gay_id,gay_contact,gay_therm,gay_adoption,gay_marriage,gay_elect,gay_discrim,resp_partyid,resp_race,resp_age,resp_edu,weight,psu,stratum,sample_mode
140158,2,2,1,2.0,2.0,50.0,1.0,4.0,4.0,,4.0,2.0,1.0,2.0,50.0,1.0,1.0,3.0,1.0,1.0,2.0,71.0,11.0,0.829754788147125,2.0,133.0,panel_ftf_web_papi
140159,2,2,1,2.0,1.0,10.0,4.0,4.0,4.0,,4.0,1.0,1.0,1.0,50.0,1.0,1.0,4.0,1.0,2.0,1.0,34.0,13.0,0.268579518371891,2.0,114.0,panel_ftf_web_papi
140160,2,2,1,2.0,2.0,0.0,4.0,7.0,1.0,,1.0,4.0,1.0,2.0,0.0,3.0,,5.0,4.0,7.0,1.0,80.0,9.0,1.15684653830786,1.0,103.0,panel_ftf_web_papi
140161,2,2,1,2.0,2.0,75.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,75.0,1.0,,2.0,1.0,1.0,1.0,62.0,10.0,0.768120308725759,1.0,129.0,panel_ftf_web_papi
140162,2,2,1,2.0,2.0,50.0,4.0,6.0,1.0,,1.0,4.0,1.0,1.0,85.0,1.0,,5.0,1.0,5.0,1.0,33.0,11.0,0.978973867451157,1.0,130.0,panel_ftf_web_papi
140163,2,2,1,2.0,2.0,50.0,4.0,4.0,7.0,,7.0,3.0,1.0,2.0,50.0,1.0,,3.0,1.0,2.0,1.0,75.0,10.0,0.233777355753022,2.0,96.0,panel_ftf_web_papi
140166,2,2,1,2.0,2.0,60.0,3.0,2.0,4.0,,4.0,3.0,1.0,1.0,80.0,1.0,1.0,1.0,1.0,2.0,1.0,32.0,14.0,0.145888244062454,1.0,114.0,panel_ftf_web_papi
140167,2,2,1,2.0,2.0,70.0,4.0,6.0,4.0,,4.0,1.0,1.0,1.0,70.0,1.0,2.0,2.0,1.0,1.0,3.0,26.0,13.0,0.56740855741302,2.0,109.0,panel_ftf_web_papi
140168,2,2,1,2.0,2.0,85.0,1.0,1.0,4.0,,4.0,2.0,1.0,1.0,90.0,1.0,,2.0,1.0,1.0,1.0,76.0,14.0,0.227112604864856,1.0,93.0,panel_ftf_web_papi
140169,2,2,1,2.0,,5.0,4.0,4.0,2.0,,2.0,,1.0,,50.0,2.0,,4.0,1.0,5.0,1.0,67.0,13.0,0.444633731031768,2.0,112.0,panel_ftf_web_papi
140171,2,2,1,2.0,2.0,15.0,7.0,7.0,1.0,,1.0,1.0,1.0,2.0,0.0,1.0,,5.0,1.0,7.0,1.0,64.0,9.0,0.629955290438605,1.0,114.0,panel_ftf_web_papi
140172,2,1,1,2.0,,,,7.0,1.0,,1.0,,1.0,,,6.0,,,4.0,7.0,1.0,52.0,10.0,,,,no_design
140173,2,2,1,2.0,2.0,15.0,4.0,4.0,1.0,,1.0,3.0,1.0,1.0,70.0,1.0,1.0,3.0,1.0,7.0,1.0,73.0,14.0,0.117317685954084,1.0,99.0,panel_ftf_web_papi
140175,2,2,1,2.0,2.0,0.0,7.0,7.0,1.0,,1.0,4.0,1.0,2.0,0.0,5.0,4.0,5.0,2.0,5.0,1.0,80.0,10.0,0.699699532337192,2.0,110.0,panel_ftf_web_papi
140176,2,2,1,2.0,2.0,70.0,2.0,1.0,6.0,,6.0,1.0,1.0,2.0,70.0,1.0,,2.0,1.0,1.0,2.0,52.0,13.0,0.474847769443427,1.0,110.0,panel_ftf_web_papi
140177,2,2,1,2.0,2.0,50.0,4.0,6.0,2.0,,2.0,2.0,1.0,1.0,50.0,3.0,2.0,4.0,2.0,1.0,2.0,51.0,11.0,0.250383036802472,1.0,102.0,panel_ftf_web_papi
140178,2,2,1,2.0,2.0,50.0,4.0,4.0,4.0,,4.0,2.0,1.0,2.0,70.0,2.0,,2.0,1.0,1.0,3.0,75.0,9.0,1.63536163658159,1.0,87.0,panel_ftf_web_papi
140180,2,2,1,2.0,2.0,90.0,1.0,1.0,4.0,,4.0,2.0,1.0,1.0,100.0,1.0,,2.0,1.0,1.0,1.0,80.0,14.0,0.4938586167865,1.0,94.0,panel_ftf_web_papi
140181,2,2,1,2.0,2.0,70.0,3.0,4.0,4.0,,4.0,1.0,1.0,1.0,100.0,1.0,,3.0,1.0,1.0,2.0,80.0,14.0,1.24094228312275,2.0,134.0,panel_ftf_web_papi
140183,2,2,1,2.0,1.0,6.0,2.0,4.0,4.0,,4.0,2.0,3.0,1.0,6.0,1.0,1.0,5.0,1.0,5.0,1.0,35.0,9.0,3.03876268139173,1.0,107.0,panel_ftf_web_papi
140185,2,2,1,2.0,2.0,50.0,1.0,4.0,4.0,,4.0,1.0,1.0,1.0,50.0,4.0,1.0,5.0,1.0,1.0,3.0,73.0,14.0,0.0671579719013295,1.0,111.0,panel_ftf_web_papi
140187,2,2,1,2.0,2.0,0.0,7.0,6.0,7.0,,7.0,2.0,1.0,2.0,50.0,3.0,4.0,5.0,2.0,7.0,1.0,27.0,12.0,0.688199942633442,2.0,92.0,panel_ftf_web_papi
140188,2,2,1,2.0,2.0,70.0,1.0,1.0,6.0,,6.0,1.0,1.0,1.0,70.0,1.0,1.0,2.0,1.0,1.0,1.0,65.0,14.0,0.31006500769591,2.0,98.0,panel_ftf_web_papi
140189,2,2,1,2.0,2.0,70.0,2.0,4.0,2.0,,2.0,1.0,3.0,1.0,85.0,1.0,,4.0,1.0,1.0,1.0,61.0,14.0,0.465241694388902,1.0,125.0,panel_ftf_web_papi
140190,2,2,1,2.0,2.0,50.0,4.0,7.0,1.0,,1.0,2.0,1.0,1.0,0.0,5.0,4.0,5.0,4.0,7.0,1.0,37.0,16.0,0.263972709731789,1.0,101.0,panel_ftf_web_papi
140191,2,2,1,2.0,2.0,50.0,4.0,7.0,1.0,,1.0,1.0,1.0,1.0,60.0,1.0,1.0,3.0,1.0,4.0,1.0,79.0,13.0,0.20875672438871,2.0,125.0,panel_ftf_web_papi
140192,2,2,1,2.0,2.0,50.0,4.0,4.0,2.0,,2.0,2.0,1.0,2.0,55.0,1.0,,3.0,1.0,1.0,1.0,75.0,14.0,0.215184721532249,2.0,111.0,panel_ftf_web_papi
140193,2,2,1,2.0,2.0,45.0,5.0,7.0,1.0,,1.0,4.0,1.0,2.0,45.0,3.0,,5.0,4.0,7.0,1.0,54.0,13.0,0.687819827505747,2.0,97.0,panel_ftf_web_papi
140194,2,2,1,2.0,2.0,50.0,4.0,7.0,1.0,,1.0,3.0,1.0,2.0,50.0,6.0,7.0,3.0,1.0,5.0,1.0,75.0,9.0,1.72445287242947,2.0,94.0,panel_ftf_web_papi
140196,2,2,1,2.0,2.0,0.0,6.0,7.0,1.0,,1.0,3.0,1.0,2.0,0.0,6.0,,1.0,3.0,6.0,3.0,26.0,9.0,1.87412862304691,1.0,90.0,panel_ftf_web_papi
140197,2,2,1,2.0,2.0,50.0,6.0,7.0,1.0,,1.0,3.0,1.0,1.0,50.0,4.0,,3.0,2.0,6.0,3.0,28.0,12.0,0.298402579106205,1.0,131.0,panel_ftf_web_papi
140199,2,2,1,2.0,2.0,50.0,4.0,4.0,4.0,,4.0,3.0,1.0,1.0,60.0,2.0,1.0,4.0,1.0,3.0,1.0,53.0,13.0,0.131503945244347,2.0,110.0,panel_ftf_web_papi
140202,2,2,1,2.0,2.0,30.0,7.0,7.0,1.0,,1.0,2.0,1.0,2.0,85.0,1.0,1.0,3.0,1.0,7.0,1.0,67.0,12.0,0.262731859842349,1.0,132.0,panel_ftf_web_papi
140203,2,2,1,2.0,1.0,90.0,2.0,1.0,4.0,,4.0,2.0,2.0,1.0,95.0,1.0,1.0,2.0,1.0,1.0,1.0,77.0,14.0,0.108614448790189,2.0,96.0,panel_ftf_web_papi
140204,2,2,1,2.0,2.0,100.0,1.0,2.0,4.0,,4.0,2.0,1.0,1.0,100.0,1.0,,3.0,1.0,1.0,1.0,60.0,13.0,0.618463709563908,2.0,91.0,panel_ftf_web_papi
140205,2,2,1,2.0,2.0,40.0,4.0,7.0,1.0,,1.0,4.0,1.0,1.0,75.0,2.0,1.0,5.0,1.0,6.0,1.0,45.0,13.0,0.434293695331879,2.0,85.0,panel_ftf_web_papi
140206,2,2,1,2.0,2.0,50.0,4.0,6.0,4.0,,4.0,3.0,1.0,2.0,60.0,2.0,3.0,5.0,2.0,6.0,1.0,52.0,10.0,0.546426094364456,2.0,127.0,panel_ftf_web_papi
140207,2,2,1,2.0,,0.0,,1.0,4.0,,4.0,,1.0,,0.0,6.0,4.0,5.0,3.0,7.0,1.0,80.0,8.0,1.70811272252069,2.0,85.0,panel_ftf_web_papi
140208,2,2,1,2.0,2.0,50.0,4.0,1.0,1.0,,1.0,,1.0,1.0,50.0,2.0,1.0,4.0,1.0,7.0,6.0,68.0,13.0,0.812340040726457,1.0,108.0,panel_ftf_web_papi
140209,2,2,1,2.0,2.0,0.0,7.0,6.0,2.0,,2.0,4.0,1.0,1.0,50.0,5.0,,5.0,4.0,5.0,1.0,32.0,10.0,0.780965602438906,1.0,91.0,panel_ftf_web_papi
140210,2,2,1,2.0,2.0,50.0,5.0,1.0,1.0,,1.0,3.0,1.0,2.0,50.0,1.0,1.0,3.0,1.0,5.0,1.0,25.0,13.0,0.31221234699359,2.0,94.0,panel_ftf_web_papi
140212,2,2,1,2.0,2.0,60.0,2.0,1.0,6.0,,6.0,1.0,2.0,1.0,100.0,1.0,1.0,2.0,1.0,1.0,1.0,68.0,10.0,0.408511768973888,2.0,91.0,panel_ftf_web_papi
140213,2,2,1,2.0,1.0,50.0,4.0,7.0,2.0,,2.0,1.0,1.0,1.0,50.0,2.0,4.0,5.0,1.0,7.0,1.0,39.0,10.0,0.243559931224333,2.0,113.0,panel_ftf_web_papi
140214,2,2,1,2.0,2.0,100.0,1.0,1.0,4.0,,4.0,1.0,3.0,1.0,100.0,1.0,,3.0,1.0,2.0,1.0,35.0,13.0,0.574215616319594,2.0,121.0,panel_ftf_web_papi
140215,2,2,1,2.0,2.0,0.0,4.0,4.0,4.0,,4.0,4.0,1.0,2.0,0.0,5.0,,5.0,3.0,4.0,6.0,28.0,10.0,5.00000000630273,2.0,122.0,panel_ftf_web_papi
140216,2,2,1,2.0,1.0,100.0,4.0,4.0,4.0,,4.0,3.0,1.0,1.0,90.0,5.0,,4.0,3.0,7.0,1.0,41.0,9.0,2.45048193726096,2.0,105.0,panel_ftf_web_papi
140217,2,2,1,2.0,2.0,80.0,5.0,7.0,1.0,,1.0,3.0,3.0,1.0,80.0,1.0,1.0,5.0,1.0,5.0,1.0,57.0,9.0,1.58550841408548,2.0,105.0,panel_ftf_web_papi
140218,2,2,1,1.0,1.0,100.0,1.0,1.0,7.0,,7.0,1.0,4.0,1.0,100.0,1.0,1.0,1.0,1.0,3.0,1.0,38.0,13.0,0.943827097493732,2.0,118.0,panel_ftf_web_papi
140219,2,2,1,2.0,2.0,50.0,4.0,4.0,4.0,,4.0,3.0,1.0,2.0,50.0,2.0,,2.0,1.0,3.0,4.0,64.0,14.0,0.636828461236089,2.0,92.0,panel_ftf_web_papi
140220,2,2,1,2.0,2.0,40.0,7.0,4.0,1.0,,1.0,1.0,1.0,1.0,50.0,3.0,4.0,5.0,4.0,2.0,1.0,70.0,11.0,0.206967128963844,2.0,133.0,panel_ftf_web_papi
140221,2,2,1,2.0,2.0,0.0,7.0,7.0,1.0,,1.0,1.0,1.0,2.0,50.0,6.0,,5.0,1.0,7.0,1.0,74.0,9.0,0.267450685754227,2.0,104.0,panel_ftf_web_papi
140222,2,2,1,2.0,2.0,40.0,3.0,4.0,4.0,,4.0,1.0,1.0,2.0,50.0,1.0,1.0,4.0,1.0,5.0,1.0,55.0,14.0,0.304890000959819,2.0,90.0,panel_ftf_web_papi
140223,2,2,1,2.0,1.0,100.0,2.0,2.0,1.0,,1.0,3.0,1.0,1.0,100.0,1.0,,3.0,1.0,1.0,1.0,48.0,9.0,0.453583944571015,1.0,96.0,panel_ftf_web_papi
140224,2,2,1,2.0,2.0,15.0,4.0,7.0,1.0,,1.0,2.0,1.0,2.0,50.0,6.0,7.0,3.0,3.0,1.0,2.0,,95.0,0.239767716686111,1.0,103.0,panel_ftf_web_papi
140225,2,2,1,2.0,2.0,0.0,7.0,7.0,1.0,,1.0,1.0,1.0,2.0,0.0,6.0,,5.0,2.0,5.0,1.0,38.0,12.0,0.963858800002889,1.0,94.0,panel_ftf_web_papi
140226,2,2,1,2.0,1.0,50.0,5.0,7.0,1.0,,1.0,3.0,1.0,2.0,50.0,3.0,7.0,4.0,2.0,7.0,1.0,57.0,10.0,0.783781806212815,1.0,126.0,panel_ftf_web_papi
140227,2,2,1,2.0,2.0,100.0,1.0,2.0,7.0,,7.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,41.0,13.0,0.641363508727141,2.0,125.0,panel_ftf_web_papi
140228,2,2,1,2.0,2.0,40.0,4.0,7.0,4.0,,4.0,3.0,1.0,1.0,70.0,1.0,,4.0,1.0,4.0,1.0,60.0,12.0,0.3662983560578,2.0,111.0,panel_ftf_web_papi
140229,2,2,1,2.0,1.0,70.0,2.0,4.0,5.0,,5.0,3.0,1.0,1.0,100.0,1.0,,2.0,1.0,2.0,1.0,50.0,10.0,0.177880094118535,2.0,114.0,panel_ftf_web_papi
140230,2,2,1,2.0,2.0,60.0,4.0,4.0,4.0,,4.0,1.0,1.0,,85.0,1.0,,3.0,1.0,4.0,1.0,67.0,8.0,0.303278380831405,1.0,90.0,panel_ftf_web_papi
140231,2,2,1,2.0,2.0,50.0,2.0,4.0,4.0,,4.0,4.0,1.0,1.0,94.0,1.0,,3.0,1.0,2.0,1.0,33.0,13.0,1.61805646534409,1.0,85.0,panel_ftf_web_papi
140232,2,2,1,2.0,2.0,,4.0,7.0,1.0,,1.0,,1.0,1.0,100.0,1.0,,5.0,1.0,5.0,1.0,,13.0,0.778492026143346,1.0,91.0,panel_ftf_web_papi
140233,2,2,1,2.0,2.0,50.0,6.0,7.0,7.0,,7.0,3.0,1.0,2.0,50.0,3.0,,5.0,1.0,7.0,1.0,80.0,13.0,0.324059732027751,1.0,121.0,panel_ftf_web_papi
140234,2,2,1,2.0,,50.0,,7.0,7.0,,7.0,,1.0,,50.0,1.0,,3.0,1.0,1.0,1.0,35.0,9.0,1.52643821867788,1.0,102.0,panel_ftf_web_papi
140235,2,2,1,2.0,1.0,35.0,7.0,7.0,1.0,,1.0,,1.0,1.0,30.0,6.0,,5.0,2.0,7.0,1.0,54.0,11.0,0.615188149046713,2.0,88.0,panel_ftf_web_papi
140236,2,2,1,2.0,2.0,85.0,1.0,1.0,7.0,,7.0,1.0,1.0,1.0,85.0,1.0,1.0,2.0,1.0,1.0,1.0,68.0,13.0,0.291284437286183,2.0,124.0,panel_ftf_web_papi
140237,2,2,1,2.0,2.0,70.0,1.0,1.0,4.0,,4.0,1.0,1.0,1.0,50.0,1.0,,3.0,1.0,1.0,1.0,80.0,13.0,1.77484381879436,1.0,104.0,panel_ftf_web_papi
140238,2,2,1,2.0,2.0,40.0,3.0,4.0,1.0,,1.0,1.0,1.0,1.0,40.0,2.0,4.0,5.0,2.0,2.0,1.0,64.0,14.0,0.384040713503042,1.0,114.0,panel_ftf_web_papi
140239,2,2,1,2.0,1.0,100.0,1.0,4.0,7.0,,7.0,1.0,1.0,1.0,100.0,1.0,,3.0,1.0,2.0,3.0,50.0,5.0,1.78812262393867,1.0,87.0,panel_ftf_web_papi
140241,2,2,1,2.0,2.0,50.0,6.0,7.0,7.0,,7.0,4.0,1.0,1.0,50.0,5.0,,5.0,3.0,5.0,3.0,41.0,10.0,1.1677703391202,1.0,129.0,panel_ftf_web_papi
140242,2,2,1,2.0,2.0,50.0,4.0,7.0,7.0,,7.0,3.0,1.0,1.0,50.0,2.0,2.0,5.0,1.0,7.0,1.0,63.0,12.0,0.613566021667096,1.0,104.0,panel_ftf_web_papi
140243,2,2,1,2.0,2.0,40.0,7.0,7.0,1.0,,1.0,3.0,1.0,1.0,50.0,1.0,,4.0,1.0,5.0,1.0,68.0,14.0,0.33842834791764,1.0,104.0,panel_ftf_web_papi
140245,2,2,1,2.0,2.0,75.0,1.0,1.0,7.0,,7.0,1.0,1.0,1.0,80.0,1.0,,3.0,1.0,1.0,1.0,72.0,13.0,0.189270280761602,1.0,110.0,panel_ftf_web_papi
140249,2,2,1,2.0,2.0,0.0,7.0,7.0,1.0,,1.0,2.0,1.0,2.0,0.0,6.0,,5.0,1.0,6.0,1.0,74.0,16.0,0.212336283526278,2.0,130.0,panel_ftf_web_papi
140250,2,2,1,2.0,2.0,75.0,4.0,2.0,2.0,,2.0,2.0,1.0,1.0,85.0,1.0,,3.0,1.0,1.0,1.0,33.0,10.0,1.13084337593622,2.0,95.0,panel_ftf_web_papi
140251,2,2,1,2.0,2.0,50.0,6.0,4.0,4.0,,4.0,3.0,1.0,1.0,50.0,2.0,4.0,5.0,1.0,2.0,2.0,66.0,8.0,3.45618491746496,1.0,89.0,panel_ftf_web_papi
140252,2,2,1,2.0,2.0,50.0,6.0,4.0,4.0,,4.0,2.0,1.0,2.0,50.0,2.0,1.0,4.0,1.0,2.0,1.0,64.0,13.0,1.13211795010051,1.0,87.0,panel_ftf_web_papi
140253,2,2,1,2.0,1.0,30.0,7.0,7.0,1.0,,1.0,3.0,1.0,1.0,50.0,3.0,4.0,5.0,4.0,5.0,1.0,73.0,14.0,0.380750837824107,2.0,101.0,panel_ftf_web_papi
140254,2,2,1,2.0,1.0,100.0,1.0,1.0,7.0,,7.0,1.0,1.0,1.0,100.0,1.0,,1.0,1.0,1.0,1.0,62.0,16.0,0.495749149769238,1.0,108.0,panel_ftf_web_papi
140255,2,2,1,2.0,2.0,0.0,5.0,7.0,1.0,,1.0,2.0,1.0,1.0,50.0,2.0,,5.0,2.0,7.0,1.0,51.0,13.0,0.465418998135146,2.0,90.0,panel_ftf_web_papi
140258,2,2,1,2.0,1.0,85.0,1.0,2.0,4.0,,4.0,1.0,1.0,1.0,85.0,1.0,,2.0,1.0,2.0,1.0,39.0,10.0,0.791649140724144,2.0,127.0,panel_ftf_web_papi
140259,2,2,1,2.0,2.0,30.0,4.0,7.0,1.0,,1.0,2.0,1.0,1.0,75.0,1.0,1.0,5.0,1.0,7.0,1.0,66.0,13.0,0.12337396976734,1.0,93.0,panel_ftf_web_papi
140260,2,1,1,2.0,,,,1.0,7.0,,7.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,77.0,12.0,,,,no_design
140261,2,2,1,2.0,2.0,15.0,7.0,7.0,7.0,,7.0,4.0,1.0,1.0,50.0,1.0,1.0,5.0,1.0,7.0,1.0,32.0,10.0,0.492599354295827,1.0,122.0,panel_ftf_web_papi
140263,2,2,1,2.0,1.0,50.0,4.0,4.0,5.0,,5.0,1.0,1.0,1.0,50.0,1.0,,4.0,1.0,2.0,1.0,33.0,16.0,0.192862958286378,2.0,99.0,panel_ftf_web_papi
140264,2,2,1,2.0,2.0,70.0,1.0,6.0,2.0,,2.0,5.0,1.0,1.0,80.0,1.0,,5.0,1.0,3.0,1.0,43.0,11.0,0.47499932228334,2.0,96.0,panel_ftf_web_papi
140266,2,2,1,2.0,2.0,100.0,4.0,4.0,4.0,,4.0,1.0,1.0,1.0,100.0,1.0,1.0,3.0,4.0,3.0,1.0,46.0,9.0,0.416586480796765,2.0,97.0,panel_ftf_web_papi
140267,2,2,1,2.0,2.0,15.0,4.0,7.0,1.0,,1.0,1.0,1.0,1.0,0.0,6.0,7.0,5.0,3.0,7.0,1.0,71.0,10.0,0.711619489439442,1.0,124.0,panel_ftf_web_papi
140268,2,2,1,2.0,2.0,50.0,4.0,6.0,1.0,,1.0,2.0,1.0,1.0,50.0,2.0,,5.0,1.0,5.0,1.0,62.0,13.0,0.329549666028502,2.0,87.0,panel_ftf_web_papi
140269,2,2,1,2.0,2.0,30.0,4.0,7.0,1.0,,1.0,3.0,1.0,2.0,50.0,2.0,,3.0,4.0,7.0,1.0,71.0,13.0,0.0950391359501986,1.0,92.0,panel_ftf_web_papi
140270,2,2,1,2.0,2.0,0.0,7.0,7.0,1.0,,1.0,4.0,1.0,2.0,0.0,6.0,,5.0,1.0,7.0,1.0,62.0,14.0,0.401242048029726,2.0,110.0,panel_ftf_web_papi
140271,2,2,1,2.0,2.0,100.0,3.0,2.0,4.0,,4.0,2.0,1.0,1.0,100.0,1.0,1.0,3.0,1.0,1.0,1.0,29.0,13.0,0.960991932497273,1.0,87.0,panel_ftf_web_papi
140273,2,2,1,2.0,1.0,40.0,4.0,6.0,6.0,,6.0,1.0,1.0,1.0,85.0,1.0,,2.0,1.0,3.0,2.0,34.0,16.0,0.296477846670525,2.0,130.0,panel_ftf_web_papi
140274,2,2,1,2.0,2.0,0.0,6.0,7.0,1.0,,1.0,3.0,1.0,2.0,40.0,1.0,,5.0,1.0,7.0,1.0,42.0,10.0,0.919606642046354,1.0,120.0,panel_ftf_web_papi
140275,2,2,1,2.0,2.0,100.0,2.0,5.0,7.0,,7.0,2.0,1.0,1.0,100.0,1.0,,3.0,1.0,2.0,1.0,44.0,13.0,0.467743907670484,1.0,106.0,panel_ftf_web_papi
140276,2,2,1,2.0,2.0,50.0,4.0,7.0,1.0,,1.0,3.0,1.0,1.0,90.0,2.0,2.0,3.0,3.0,5.0,1.0,47.0,13.0,0.160997601953664,2.0,100.0,panel_ftf_web_papi
140277,2,2,1,2.0,2.0,1.0,4.0,6.0,2.0,,2.0,4.0,1.0,2.0,4.0,3.0,,5.0,4.0,5.0,1.0,55.0,14.0,0.588640913065798,2.0,121.0,panel_ftf_web_papi
140278,2,2,1,2.0,2.0,0.0,7.0,7.0,1.0,,1.0,1.0,1.0,2.0,0.0,6.0,,5.0,2.0,7.0,1.0,65.0,10.0,0.809122532988334,2.0,103.0,panel_ftf_web_papi
140279,2,2,1,2.0,2.0,50.0,4.0,7.0,1.0,,1.0,1.0,1.0,1.0,50.0,1.0,1.0,3.0,1.0,1.0,2.0,63.0,10.0,1.27866819335935,1.0,89.0,panel_ftf_web_papi
140280,2,2,1,2.0,2.0,60.0,4.0,4.0,4.0,,4.0,1.0,1.0,1.0,90.0,2.0,,3.0,2.0,1.0,1.0,62.0,13.0,0.11907722015254,2.0,108.0,panel_ftf_web_papi
140281,2,2,1,2.0,2.0,0.0,7.0,7.0,1.0,,1.0,5.0,1.0,2.0,0.0,6.0,4.0,5.0,2.0,5.0,3.0,57.0,10.0,2.61794365476171,2.0,96.0,panel_ftf_web_papi
140282,2,2,1,2.0,2.0,100.0,4.0,4.0,4.0,,4.0,2.0,1.0,1.0,100.0,1.0,,2.0,1.0,1.0,1.0,79.0,10.0,0.247699841207046,2.0,98.0,panel_ftf_web_papi
140283,2,2,1,2.0,2.0,95.0,2.0,4.0,4.0,,4.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,1.0,41.0,13.0,0.618799952197764,2.0,115.0,panel_ftf_web_papi
140285,2,2,1,2.0,,,,4.0,4.0,,4.0,,1.0,,,,,,,,1.0,,5.0,1.3571569989635,1.0,125.0,panel_ftf_web_papi
140286,2,2,1,2.0,2.0,15.0,6.0,7.0,1.0,,1.0,2.0,1.0,1.0,60.0,6.0,,4.0,1.0,5.0,1.0,,11.0,0.558335224634482,1.0,94.0,panel_ftf_web_papi
140287,2,2,1,2.0,2.0,15.0,4.0,4.0,4.0,,4.0,3.0,1.0,2.0,15.0,2.0,6.0,5.0,3.0,1.0,1.0,70.0,13.0,0.333148668605502,1.0,103.0,panel_ftf_web_papi
140288,2,2,1,2.0,2.0,0.0,4.0,7.0,1.0,,1.0,1.0,1.0,1.0,47.0,3.0,,5.0,1.0,4.0,2.0,47.0,10.0,0.933742397673852,2.0,89.0,panel_ftf_web_papi
140289,2,2,1,2.0,2.0,50.0,4.0,4.0,4.0,,4.0,3.0,1.0,1.0,50.0,2.0,,4.0,2.0,6.0,1.0,76.0,10.0,1.10362911020082,1.0,113.0,panel_ftf_web_papi
140290,2,2,1,2.0,1.0,85.0,1.0,7.0,1.0,,1.0,2.0,1.0,1.0,100.0,1.0,1.0,4.0,1.0,6.0,1.0,54.0,14.0,0.418889535810078,2.0,125.0,panel_ftf_web_papi
140291,2,2,1,2.0,2.0,90.0,1.0,1.0,7.0,,7.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,62.0,14.0,0.177377764363457,2.0,125.0,panel_ftf_web_papi
140292,2,2,1,2.0,1.0,50.0,1.0,2.0,6.0,,6.0,2.0,1.0,1.0,100.0,1.0,,5.0,1.0,2.0,1.0,32.0,14.0,0.24904692512196,2.0,133.0,panel_ftf_web_papi
140293,2,2,1,2.0,2.0,50.0,4.0,7.0,3.0,,3.0,4.0,1.0,1.0,50.0,3.0,3.0,3.0,1.0,3.0,1.0,63.0,10.0,0.21178338810972,1.0,121.0,panel_ftf_web_papi
140294,2,2,1,2.0,2.0,15.0,4.0,7.0,1.0,,1.0,3.0,1.0,2.0,50.0,2.0,4.0,5.0,1.0,7.0,1.0,76.0,9.0,2.12183455272261,1.0,91.0,panel_ftf_web_papi
140295,2,2,1,2.0,2.0,85.0,1.0,2.0,7.0,,7.0,2.0,1.0,1.0,85.0,1.0,,3.0,1.0,3.0,1.0,33.0,14.0,0.176324733612772,1.0,131.0,panel_ftf_web_papi
140296,2,2,1,2.0,2.0,60.0,2.0,4.0,2.0,,2.0,1.0,2.0,1.0,90.0,1.0,,3.0,1.0,1.0,3.0,64.0,13.0,0.270420090324234,1.0,122.0,panel_ftf_web_papi
140297,2,2,1,2.0,2.0,50.0,2.0,2.0,7.0,,7.0,1.0,1.0,1.0,50.0,1.0,1.0,3.0,1.0,3.0,1.0,70.0,10.0,0.278858510549063,2.0,89.0,panel_ftf_web_papi
140298,2,2,1,2.0,2.0,15.0,4.0,7.0,1.0,,1.0,3.0,1.0,2.0,0.0,5.0,,5.0,2.0,1.0,1.0,60.0,13.0,0.267710183338169,1.0,118.0,panel_ftf_web_papi
140299,2,2,1,2.0,2.0,30.0,6.0,7.0,1.0,,1.0,4.0,1.0,2.0,30.0,6.0,7.0,5.0,2.0,7.0,6.0,44.0,14.0,0.499619588353604,2.0,123.0,panel_ftf_web_papi
140300,2,2,1,2.0,1.0,60.0,4.0,7.0,2.0,,2.0,3.0,1.0,1.0,70.0,2.0,4.0,4.0,2.0,6.0,1.0,49.0,13.0,0.541461274836352,2.0,130.0,panel_ftf_web_papi
140301,2,2,1,2.0,2.0,50.0,6.0,7.0,7.0,,7.0,3.0,1.0,1.0,55.0,2.0,2.0,5.0,1.0,6.0,1.0,55.0,13.0,0.452243161043224,1.0,123.0,panel_ftf_web_papi
140302,2,2,1,2.0,1.0,60.0,2.0,2.0,4.0,,4.0,1.0,1.0,1.0,100.0,1.0,,3.0,1.0,2.0,1.0,72.0,13.0,0.267690430066361,2.0,115.0,panel_ftf_web_papi
140303,2,2,1,2.0,2.0,50.0,4.0,4.0,6.0,,6.0,1.0,1.0,1.0,100.0,5.0,1.0,4.0,1.0,5.0,1.0,26.0,13.0,2.29428586249802,1.0,88.0,panel_ftf_web_papi
140304,2,2,1,2.0,2.0,60.0,1.0,6.0,1.0,,1.0,2.0,1.0,1.0,80.0,1.0,,4.0,1.0,7.0,6.0,44.0,13.0,1.17243408454996,2.0,105.0,panel_ftf_web_papi
140305,2,2,1,2.0,2.0,50.0,1.0,1.0,4.0,,4.0,1.0,1.0,1.0,50.0,1.0,,3.0,1.0,3.0,1.0,67.0,10.0,0.374242340400837,2.0,92.0,panel_ftf_web_papi
